image_id,has_defect,n_defect_classes,class_ids,primary_class,defect_area_px,area_class_1,area_class_2,area_class_3,area_class_4,has_class_1,has_class_2,has_class_3,has_class_4
223e550cc.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
22458f946.jpg,1,1,1,1,796,796,0,0,0,1,0,0,0
2247fd7f0.jpg,1,1,3,3,7594,0,0,7594,0,0,0,1,0
224e979b5.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2253d7244.jpg,1,1,3,3,24836,0,0,24836,0,0,0,1,0
22553cebc.jpg,1,1,3,3,11831,0,0,11831,0,0,0,1,0
2257ce176.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
225ea601b.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
225ef7f0d.jpg,1,1,3,3,24900,0,0,24900,0,0,0,1,0
2261e0f9c.jpg,1,1,3,3,60367,0,0,60367,0,0,0,1,0
226e7fd6c.jpg,1,1,3,3,11117,0,0,11117,0,0,0,1,0
22757e90a.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2276b004c.jpg,1,1,3,3,9941,0,0,9941,0,0,0,1,0
2279bbcc4.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
227d0512b.jpg,1,1,3,3,2824,0,0,2824,0,0,0,1,0
22827c51d.jpg,1,1,3,3,8834,0,0,8834,0,0,0,1,0
2283f2183.jpg,1,1,3,3,7078,0,0,7078,0,0,0,1,0
228a7a896.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
228ce0e24.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
229500455.jpg,1,1,1,1,5368,5368,0,0,0,1,0,0,0
229906ed1.jpg,1,1,3,3,19447,0,0,19447,0,0,0,1,0
22a125a81.jpg,1,1,3,3,2664,0,0,2664,0,0,0,1,0
22a1c5ea1.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
22a825813.jpg,1,1,2,2,3693,0,3693,0,0,0,1,0,0
22ac7041b.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
22b2206c8.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
22b459911.jpg,1,1,3,3,3643,0,0,3643,0,0,0,1,0
22bd428e0.jpg,1,1,3,3,5259,0,0,5259,0,0,0,1,0
22cabd56f.jpg,1,1,3,3,9574,0,0,9574,0,0,0,1,0
22d94f944.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
22e05d569.jpg,1,1,3,3,12736,0,0,12736,0,0,0,1,0
22e2195c1.jpg,1,1,3,3,4603,0,0,4603,0,0,0,1,0
22e9830a3.jpg,1,1,3,3,2634,0,0,2634,0,0,0,1,0
22ee0a368.jpg,1,1,3,3,4044,0,0,4044,0,0,0,1,0
22f4a9477.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
22f766f4c.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
22f984bc6.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
22fb4b286.jpg,1,1,3,3,7708,0,0,7708,0,0,0,1,0
230ce1940.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
23109ddf4.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
23115ad3a.jpg,1,1,4,4,12308,0,0,0,12308,0,0,0,1
23120f506.jpg,1,1,3,3,8391,0,0,8391,0,0,0,1,0
232256b21.jpg,1,1,1,1,7368,7368,0,0,0,1,0,0,0
23299a0bd.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
232a62357.jpg,1,1,3,3,2932,0,0,2932,0,0,0,1,0
232eb5edd.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2338ed2ae.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
234ba0510.jpg,1,1,3,3,12910,0,0,12910,0,0,0,1,0
235ba1dd3.jpg,1,1,3,3,17754,0,0,17754,0,0,0,1,0
2363aaa1f.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2365be47a.jpg,1,1,3,3,168648,0,0,168648,0,0,0,1,0
23783382d.jpg,1,1,3,3,18180,0,0,18180,0,0,0,1,0
237a50f6f.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2384602d3.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2386e70a6.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
238cfd09f.jpg,1,1,3,3,12701,0,0,12701,0,0,0,1,0
238d6df92.jpg,1,1,3,3,9229,0,0,9229,0,0,0,1,0
2395db536.jpg,1,1,3,3,8782,0,0,8782,0,0,0,1,0
23b06f857.jpg,1,1,4,4,12671,0,0,0,12671,0,0,0,1
23b787894.jpg,1,1,3,3,3581,0,0,3581,0,0,0,1,0
23bb4d637.jpg,1,1,3,3,29367,0,0,29367,0,0,0,1,0
23c3474fb.jpg,1,1,3,3,55970,0,0,55970,0,0,0,1,0
23c450c03.jpg,1,1,1,1,2299,2299,0,0,0,1,0,0,0
23c9c6cba.jpg,1,1,3,3,10260,0,0,10260,0,0,0,1,0
23d529481.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
23d77b3df.jpg,1,1,3,3,91172,0,0,91172,0,0,0,1,0
23db57033.jpg,1,1,3,3,14336,0,0,14336,0,0,0,1,0
23e46abf1.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
23e4a530a.jpg,1,1,2,2,6830,0,6830,0,0,0,1,0,0
23e517b52.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
23e5dd080.jpg,1,1,1,1,2222,2222,0,0,0,1,0,0,0
23e7d294b.jpg,1,1,3,3,23563,0,0,23563,0,0,0,1,0
23f0398a4.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
23fd97f0f.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
24066d57e.jpg,1,1,1,1,1106,1106,0,0,0,1,0,0,0
24098fc10.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
24154161c.jpg,1,1,4,4,33703,0,0,0,33703,0,0,0,1
241abf136.jpg,1,1,3,3,32507,0,0,32507,0,0,0,1,0
241cd2982.jpg,1,1,3,3,47655,0,0,47655,0,0,0,1,0
241d3ed81.jpg,1,1,3,3,26756,0,0,26756,0,0,0,1,0
24256f234.jpg,1,1,3,3,33446,0,0,33446,0,0,0,1,0
242894fc4.jpg,1,1,4,4,7161,0,0,0,7161,0,0,0,1
2433ff110.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2434f1395.jpg,1,1,3,3,21884,0,0,21884,0,0,0,1,0
243685594.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2441b5d16.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
244c592ab.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
24528b550.jpg,1,1,3,3,14872,0,0,14872,0,0,0,1,0
2453b68e2.jpg,1,1,3,3,59243,0,0,59243,0,0,0,1,0
2454d3770.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
245977e7d.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2467e2b6e.jpg,1,1,3,3,10683,0,0,10683,0,0,0,1,0
2468a601b.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
246b05513.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
246e70ffd.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
247108a1c.jpg,1,1,3,3,6622,0,0,6622,0,0,0,1,0
24754bd08.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
247b9b104.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
248220d45.jpg,1,1,3,3,60119,0,0,60119,0,0,0,1,0
248585a26.jpg,1,2,3|4,4,86650,0,0,39289,47361,0,0,1,1
248660ca9.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
24884c39c.jpg,1,1,3,3,23051,0,0,23051,0,0,0,1,0
2490c490c.jpg,1,2,3|4,3,83017,0,0,53458,29559,0,0,1,1
2491d607d.jpg,1,1,3,3,9984,0,0,9984,0,0,0,1,0
249b7d301.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
249f5fa64.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
249f9dfdd.jpg,1,1,3,3,19431,0,0,19431,0,0,0,1,0
24a03ba27.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
24a91d324.jpg,1,1,3,3,3040,0,0,3040,0,0,0,1,0
24aa8d834.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
24ae96cd5.jpg,1,1,4,4,10212,0,0,0,10212,0,0,0,1
24af86df2.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
24b29d740.jpg,1,1,4,4,6752,0,0,0,6752,0,0,0,1
24c3b9e78.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
24c9c291d.jpg,1,1,3,3,49756,0,0,49756,0,0,0,1,0
24cd3df31.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
24d46a3f8.jpg,1,1,3,3,1066,0,0,1066,0,0,0,1,0
24d88228f.jpg,1,1,3,3,52877,0,0,52877,0,0,0,1,0
24db6ba0d.jpg,1,1,1,1,4390,4390,0,0,0,1,0,0,0
24debd5d7.jpg,1,1,3,3,45508,0,0,45508,0,0,0,1,0
24e125a16.jpg,1,1,2,2,879,0,879,0,0,0,1,0,0
24e21e85a.jpg,1,1,3,3,22420,0,0,22420,0,0,0,1,0
24e249331.jpg,1,1,3,3,14507,0,0,14507,0,0,0,1,0
24e3826ff.jpg,1,1,3,3,2640,0,0,2640,0,0,0,1,0
24f34efc1.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
24f4f7819.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
24fce7ae0.jpg,1,1,3,3,12307,0,0,12307,0,0,0,1,0
24fdedc37.jpg,1,1,4,4,45958,0,0,0,45958,0,0,0,1
250107a1b.jpg,1,1,3,3,7003,0,0,7003,0,0,0,1,0
2507ce3e3.jpg,1,1,3,3,24732,0,0,24732,0,0,0,1,0
250f61fb3.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2511b18de.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2511b27f5.jpg,1,1,3,3,1857,0,0,1857,0,0,0,1,0
251ed373d.jpg,1,1,3,3,585,0,0,585,0,0,0,1,0
2527831fa.jpg,1,1,3,3,2547,0,0,2547,0,0,0,1,0
252952efa.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
252c10c1a.jpg,1,1,3,3,4970,0,0,4970,0,0,0,1,0
252e1de8b.jpg,1,1,3,3,19622,0,0,19622,0,0,0,1,0
2530c41a1.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
25337cb38.jpg,1,1,3,3,4415,0,0,4415,0,0,0,1,0
2538237d0.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
254c52b64.jpg,1,1,1,1,2154,2154,0,0,0,1,0,0,0
254f1326a.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
25515c2f6.jpg,1,1,3,3,118110,0,0,118110,0,0,0,1,0
25548e840.jpg,1,1,3,3,7275,0,0,7275,0,0,0,1,0
2555226ad.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2558c43bf.jpg,1,2,3|4,3,105020,0,0,52608,52412,0,0,1,1
255a79790.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
255dde01e.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2560e7b91.jpg,1,1,4,4,133065,0,0,0,133065,0,0,0,1
256f19e24.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
25737d300.jpg,1,1,3,3,9424,0,0,9424,0,0,0,1,0
257d02460.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
258890040.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2588f15b8.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
259d812b3.jpg,1,1,3,3,14549,0,0,14549,0,0,0,1,0
259fcd803.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
25b4312a0.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
25b57b528.jpg,1,1,3,3,93426,0,0,93426,0,0,0,1,0
25b9fd0af.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
25ba4dfae.jpg,1,2,3|4,3,59901,0,0,41161,18740,0,0,1,1
25bc3a693.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
25c0df351.jpg,1,1,3,3,5071,0,0,5071,0,0,0,1,0
25c8f7153.jpg,1,1,3,3,185201,0,0,185201,0,0,0,1,0
25c940a74.jpg,1,1,3,3,30323,0,0,30323,0,0,0,1,0
25ccece7f.jpg,1,1,3,3,2907,0,0,2907,0,0,0,1,0
25da9588e.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
25e4f6ba7.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
25e74a78a.jpg,1,1,3,3,10722,0,0,10722,0,0,0,1,0
25f9a8622.jpg,1,1,4,4,10710,0,0,0,10710,0,0,0,1
25fc987a1.jpg,1,1,3,3,54104,0,0,54104,0,0,0,1,0
260928695.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
260e316eb.jpg,1,1,4,4,17890,0,0,0,17890,0,0,0,1
260ee2f59.jpg,1,1,3,3,23078,0,0,23078,0,0,0,1,0
26103f6a4.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2611b46f6.jpg,1,1,3,3,61216,0,0,61216,0,0,0,1,0
261c6d458.jpg,1,1,3,3,8771,0,0,8771,0,0,0,1,0
26221a880.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2622f876d.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
26272c2a7.jpg,1,1,4,4,96406,0,0,0,96406,0,0,0,1
262d788d8.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
262db4b7e.jpg,1,1,1,1,12406,12406,0,0,0,1,0,0,0
262dd5083.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
26364af58.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
263e60865.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2648c3348.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
265c5dac3.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
267aa0d33.jpg,1,2,3|4,4,45719,0,0,16627,29092,0,0,1,1
268446e17.jpg,1,1,2,2,1313,0,1313,0,0,0,1,0,0
268f0fa63.jpg,1,2,1|3,3,3452,1611,0,1841,0,1,0,1,0
2694c98fb.jpg,1,1,3,3,25682,0,0,25682,0,0,0,1,0
26a5791d4.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
26a8ac13a.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
26a99fc0b.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
26b0e74fe.jpg,1,1,3,3,17068,0,0,17068,0,0,0,1,0
26b980260.jpg,1,1,3,3,5635,0,0,5635,0,0,0,1,0
26bcc93ff.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
26c156283.jpg,1,1,1,1,2102,2102,0,0,0,1,0,0,0
26c1fc24e.jpg,1,1,3,3,1029,0,0,1029,0,0,0,1,0
26c3a7dd5.jpg,1,1,3,3,24399,0,0,24399,0,0,0,1,0
26c4b5697.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
26c4eacfa.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
26d12b1c1.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
26d43765f.jpg,1,1,3,3,9955,0,0,9955,0,0,0,1,0
26e034336.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
26eecdd24.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
26ef69c0f.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
26f6f4c72.jpg,1,1,3,3,9344,0,0,9344,0,0,0,1,0
270cc7da8.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
270f400fc.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
270f5361d.jpg,1,1,3,3,41277,0,0,41277,0,0,0,1,0
27116d428.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
271551c4f.jpg,1,1,3,3,23949,0,0,23949,0,0,0,1,0
2719e3b47.jpg,1,1,3,3,15539,0,0,15539,0,0,0,1,0
271f3eb1f.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2720732e7.jpg,1,1,3,3,5087,0,0,5087,0,0,0,1,0
27207fb2e.jpg,1,1,3,3,3141,0,0,3141,0,0,0,1,0
2722e2ba6.jpg,1,1,3,3,5120,0,0,5120,0,0,0,1,0
2725ee8d6.jpg,1,1,3,3,13335,0,0,13335,0,0,0,1,0
2729ddc56.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2731f7830.jpg,1,2,3|4,4,41024,0,0,18939,22085,0,0,1,1
2741274d7.jpg,1,1,3,3,2743,0,0,2743,0,0,0,1,0
2744b6b26.jpg,1,1,3,3,64950,0,0,64950,0,0,0,1,0
2745ecf6b.jpg,1,1,3,3,14847,0,0,14847,0,0,0,1,0
2749c24a9.jpg,1,1,4,4,4608,0,0,0,4608,0,0,0,1
274b1d54b.jpg,1,1,3,3,12136,0,0,12136,0,0,0,1,0
2752d4d1d.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2757df221.jpg,1,1,4,4,67428,0,0,0,67428,0,0,0,1
275e3bca6.jpg,1,1,3,3,14080,0,0,14080,0,0,0,1,0
275edf40b.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
276111a31.jpg,1,1,3,3,51709,0,0,51709,0,0,0,1,0
27623931a.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2763c7f16.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2764c0af9.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2770fe933.jpg,1,1,4,4,14260,0,0,0,14260,0,0,0,1
2776642e1.jpg,1,1,3,3,29293,0,0,29293,0,0,0,1,0
2777ae1e1.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
277b133dc.jpg,1,1,3,3,57465,0,0,57465,0,0,0,1,0
277c7771d.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
277e3727f.jpg,1,1,3,3,4462,0,0,4462,0,0,0,1,0
277ebde3b.jpg,1,1,1,1,3505,3505,0,0,0,1,0,0,0
27824360e.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2789df930.jpg,1,1,2,2,1564,0,1564,0,0,0,1,0,0
278a21a00.jpg,1,1,3,3,14672,0,0,14672,0,0,0,1,0
2797387f0.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
279af89c7.jpg,1,1,3,3,6922,0,0,6922,0,0,0,1,0
279b82aaf.jpg,1,1,3,3,3058,0,0,3058,0,0,0,1,0
27b1670da.jpg,1,1,3,3,7567,0,0,7567,0,0,0,1,0
27b3f78bc.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
27b7ce725.jpg,1,1,3,3,11443,0,0,11443,0,0,0,1,0
27bae6729.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
27bb9ff91.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
27c8a46af.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
27ca5333a.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
27d95964a.jpg,1,1,1,1,2911,2911,0,0,0,1,0,0,0
27e291687.jpg,1,1,3,3,5526,0,0,5526,0,0,0,1,0
27e3c4a82.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
27f0f986f.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
27f331654.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
27f44281b.jpg,1,2,1|3,1,4483,3889,0,594,0,1,0,1,0
27f830690.jpg,1,1,3,3,7910,0,0,7910,0,0,0,1,0
27f99b836.jpg,1,1,1,1,8186,8186,0,0,0,1,0,0,0
27f9c23bd.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
27faa1de7.jpg,1,1,3,3,14189,0,0,14189,0,0,0,1,0
27fb17019.jpg,1,1,3,3,3825,0,0,3825,0,0,0,1,0
27ff1f9f7.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
28045eb99.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
280dbbace.jpg,1,1,4,4,15695,0,0,0,15695,0,0,0,1
28146d20d.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
28241874f.jpg,1,1,3,3,5504,0,0,5504,0,0,0,1,0
282425786.jpg,1,1,3,3,6528,0,0,6528,0,0,0,1,0
282cd397d.jpg,1,2,3|4,4,60473,0,0,8232,52241,0,0,1,1
284639f13.jpg,1,1,1,1,3400,3400,0,0,0,1,0,0,0
2849ca6b8.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
284f0aee6.jpg,1,1,3,3,41451,0,0,41451,0,0,0,1,0
284fa3b23.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2854206dc.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
285781401.jpg,1,1,1,1,11235,11235,0,0,0,1,0,0,0
2858af68b.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
28661fd17.jpg,1,1,3,3,5100,0,0,5100,0,0,0,1,0
2866cf8b6.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
286d2eb1c.jpg,1,1,3,3,14841,0,0,14841,0,0,0,1,0
286e0559b.jpg,1,1,3,3,95790,0,0,95790,0,0,0,1,0
286f459e6.jpg,1,2,3|4,3,47176,0,0,30298,16878,0,0,1,1
288015608.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
288314368.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
288af8e54.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
289d03d64.jpg,1,1,3,3,31660,0,0,31660,0,0,0,1,0
289ea00a3.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
28a1ea8c2.jpg,1,1,3,3,22850,0,0,22850,0,0,0,1,0
28a3f7928.jpg,1,1,2,2,4608,0,4608,0,0,0,1,0,0
28a5ce277.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
28a6ef562.jpg,1,1,3,3,7518,0,0,7518,0,0,0,1,0
28adb8aeb.jpg,1,1,1,1,6756,6756,0,0,0,1,0,0,0
28b24df26.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
28b393fb3.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
28b85d2d2.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
28bc8094e.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
28bcb3a6e.jpg,1,1,3,3,3498,0,0,3498,0,0,0,1,0
28d08d220.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
28d523b58.jpg,1,1,1,1,6047,6047,0,0,0,1,0,0,0
28ecbd153.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
28edbd61f.jpg,1,1,3,3,36343,0,0,36343,0,0,0,1,0
28eea1b0a.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
28f005ffe.jpg,1,1,3,3,6565,0,0,6565,0,0,0,1,0
28f8c53de.jpg,1,1,3,3,27465,0,0,27465,0,0,0,1,0
29061ba6a.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2907229bf.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2907d9279.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
290990afb.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
290e00273.jpg,1,1,4,4,7338,0,0,0,7338,0,0,0,1
29124169b.jpg,1,1,3,3,5011,0,0,5011,0,0,0,1,0
2912df978.jpg,1,1,3,3,5654,0,0,5654,0,0,0,1,0
2912e9e24.jpg,1,1,3,3,157658,0,0,157658,0,0,0,1,0
2915687ca.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
29242ac38.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2929284cc.jpg,1,1,3,3,38501,0,0,38501,0,0,0,1,0
2930b4f52.jpg,1,2,3|4,4,40435,0,0,15327,25108,0,0,1,1
2932c0dd3.jpg,1,1,3,3,63931,0,0,63931,0,0,0,1,0
29334d3ea.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2933c4fbc.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
29348cadb.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
29360cd19.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
29420c716.jpg,1,1,3,3,1661,0,0,1661,0,0,0,1,0
294317265.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
294adfb02.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
294c646fd.jpg,1,1,3,3,5112,0,0,5112,0,0,0,1,0
294d6d5f8.jpg,1,1,3,3,30312,0,0,30312,0,0,0,1,0
294eb0ae9.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2959d7fb1.jpg,1,1,2,2,2570,0,2570,0,0,0,1,0,0
295e39efa.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2963d24c4.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2969217e8.jpg,1,2,1|2,1,9432,5381,4051,0,0,1,1,0,0
29694dc5d.jpg,1,1,4,4,75987,0,0,0,75987,0,0,0,1
296aa930a.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
297f50d2d.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
297fd2839.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
298329e69.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2992fff3f.jpg,1,1,3,3,13555,0,0,13555,0,0,0,1,0
29936b461.jpg,1,1,1,1,5196,5196,0,0,0,1,0,0,0
299372050.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2994546cf.jpg,1,1,3,3,13279,0,0,13279,0,0,0,1,0
2995f68a3.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2999deba3.jpg,1,1,3,3,1154,0,0,1154,0,0,0,1,0
299a15c20.jpg,1,2,3|4,4,81880,0,0,5946,75934,0,0,1,1
299d06031.jpg,1,1,3,3,63033,0,0,63033,0,0,0,1,0
29a023a11.jpg,1,1,3,3,2501,0,0,2501,0,0,0,1,0
29a47d219.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
29ae2bdc9.jpg,1,1,4,4,26273,0,0,0,26273,0,0,0,1
29b8c3350.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
29c2b4ded.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
29c39b183.jpg,1,2,1|3,1,12032,8806,0,3226,0,1,0,1,0
29c3aaed7.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
29c9d8e14.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
29d83d9ce.jpg,1,1,3,3,2945,0,0,2945,0,0,0,1,0
29da75230.jpg,1,1,3,3,3984,0,0,3984,0,0,0,1,0
29dc27ca2.jpg,1,1,3,3,8305,0,0,8305,0,0,0,1,0
29dcd28af.jpg,1,1,1,1,1619,1619,0,0,0,1,0,0,0
29df0834a.jpg,1,1,3,3,14551,0,0,14551,0,0,0,1,0
29e57e1de.jpg,1,1,3,3,2539,0,0,2539,0,0,0,1,0
29f50b1fd.jpg,1,1,1,1,1061,1061,0,0,0,1,0,0,0
29f80893c.jpg,1,1,3,3,4188,0,0,4188,0,0,0,1,0
29f9c04b5.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
29ff8d6f4.jpg,1,1,3,3,4219,0,0,4219,0,0,0,1,0
2a07798b5.jpg,1,1,3,3,8983,0,0,8983,0,0,0,1,0
2a0876a27.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2a0d6f8d9.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2a113071b.jpg,1,1,3,3,5170,0,0,5170,0,0,0,1,0
2a184dcbe.jpg,1,1,3,3,12349,0,0,12349,0,0,0,1,0
2a1d78261.jpg,0,0,,0,0,0,0,0,0,0,0,0,0
2a351164a.jpg,1,1,3,3,2514,0,0,2514,0,0,0,1,0
2a374ceaa.jpg,1,1,3,3,105065,0,0,105065,0,0,0,1,0
2a407b8dd.jpg,1,1,3,3,67762,0,0,67762,0,0,0,1,0
